"Affy_id"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"	"diffexpressed2"	"Gene.Symbol"	"Symbol"
"205664_at"	-0.0832711166326963	8.76886367005651	-0.861962016348427	0.409831063021338	0.71398980182193	-7.17442996655059	"NO"	"NO"	"KIN"	"KIN"
"205665_at"	-0.587306158830837	6.4473872467084	-4.79101019817044	0.000834856137421162	0.010925265513045	-1.14081134562016	"NO"	"NO"	"TSPAN9"	"TSPAN9"
"205674_x_at"	-0.145802982643396	5.70150447323585	-1.09528331962051	0.300246565689588	0.620949399219318	-6.94609705603567	"NO"	"NO"	"FXYD2"	"FXYD2"
"205678_at"	-0.265933774334769	3.96762425414253	-2.71207128404323	0.0227232342895162	0.131567598727025	-4.56670859244346	"NO"	"NO"	"AP3B2"	"AP3B2"
"205686_s_at"	0.0464979011535935	3.30183473665197	0.365018042617014	0.723051837335757	0.89418088233705	-7.49567157871115	"NO"	"NO"	"CD86"	"CD86"
"205687_at"	0.0587026752234348	8.28618182176309	0.461065457052198	0.655073382605546	0.862332960802192	-7.45273942418772	"NO"	"NO"	"UBFD1"	"UBFD1"
"205695_at"	0.0930413444189258	5.8116460448562	0.727819683113112	0.484186595422932	0.766596387163845	-7.28456144974441	"NO"	"NO"	"SDS"	"SDS"
"205698_s_at"	0.169665602853097	4.86056525942825	1.5834934754581	0.145827491512891	0.429192985867863	-6.34236323781469	"NO"	"NO"	"MAP2K6"	"MAP2K6"
"205700_at"	-0.796654506841487	5.02628025066196	-6.12827335174165	0.000135304023763919	0.00268131478771014	0.795440839198223	"NO"	"NO"	"HSD17B6"	"HSD17B6"
"205704_s_at"	-0.156858033556312	7.55437860865595	-1.52318982903003	0.160115108222885	0.452067830729989	-6.42469693310807	"NO"	"NO"	"ATP6V0A2"	"ATP6V0A2"
"205705_at"	0.03536262873184	5.78638960192612	0.360804018156668	0.726099097905783	0.895669250233395	-7.49733364020313	"NO"	"NO"	"ANKRD26"	"ANKRD26"
"205710_at"	-0.0686244056559371	3.78582040097317	-0.697428906918137	0.502160104073187	0.777837768332175	-7.30721545589672	"NO"	"NO"	"LRP2"	"LRP2"
"205714_s_at"	-0.0635187814887193	6.06807158812109	-0.371655670213733	0.718262379446876	0.891833257045655	-7.49301557170497	"NO"	"NO"	"ZMYND10"	"ZMYND10"
"205716_at"	-0.301884910237748	7.21381715251996	-3.07949183547536	0.012278382138797	0.0839895312490508	-3.94438438191256	"NO"	"NO"	"SLC25A40"	"SLC25A40"
"205722_s_at"	-0.141380701848481	5.05434331526599	-1.51156173968322	0.163007696136765	0.456479378446543	-6.44035121494803	"NO"	"NO"	"GFRA2"	"GFRA2"
"205728_at"	-0.049532758453708	2.73382861381109	-0.49352620922516	0.632792730559551	0.850364807141116	-7.43606758754579	"NO"	"NO"	"TENM1"	"TENM1"
"205734_s_at"	-0.272635496026294	4.54647058596699	-1.93131687360687	0.0836290355690612	0.310373168594788	-5.83469686155359	"NO"	"NO"	"AFF3"	"AFF3"
"205738_s_at"	-0.27298632508526	4.85329995908248	-1.85043652156908	0.0953817299910674	0.336169411929453	-5.95717134809629	"NO"	"NO"	"FABP3"	"FABP3"
"205745_x_at"	0.142929487503755	8.08171001625769	1.41484147571087	0.188884760688327	0.49327829053469	-6.56763262983793	"NO"	"NO"	"ADAM17"	"ADAM17"
"205757_at"	0.190019220937867	5.22821848921804	1.96574964531575	0.079050093247071	0.299500810886605	-5.78185748544427	"NO"	"NO"	"ENTPD5"	"ENTPD5"
"205760_s_at"	-0.175594557516225	7.13829131175684	-1.88968725187607	0.0894977702445166	0.323288225959233	-5.89803196242518	"NO"	"NO"	"OGG1"	"OGG1"
"205761_s_at"	-0.886335858223185	6.65440619741768	-7.82014652329246	1.8832709285007e-05	0.000582068049834798	2.90400962937104	"NO"	"NO"	"DUS4L"	"DUS4L"
"205768_s_at"	0.143410892131861	3.08599581843719	1.40610796800262	0.191386687532832	0.496337548214331	-6.57885918120251	"NO"	"NO"	"SLC27A2"	"SLC27A2"
"205778_at"	0.0041859415269343	5.04695004066035	0.0348091559757548	0.972948730568892	0.991629636384642	-7.56789829236593	"NO"	"NO"	"KLK7"	"KLK7"
"205788_s_at"	0.176703126337941	10.4226862807263	1.7211093843009	0.117398305552278	0.37920200603006	-6.14772582530777	"NO"	"NO"	"LOC441155 /// ZC3H11A"	"LOC441155"
"205791_x_at"	0.116399153847886	5.56552395514777	1.14154785499964	0.281458488789531	0.602865426411016	-6.89570736364518	"NO"	"NO"	"ZNF230"	"ZNF230"
"205797_s_at"	-3.64980805303006e-05	7.28503657629791	-0.000363637323386654	0.999717343176019	0.999900223875402	-7.56856570808941	"NO"	"NO"	"TCP11L1"	"TCP11L1"
"205798_at"	0.973881340133173	7.21331009219715	4.79601196583342	0.000828800769916816	0.0108564164099669	-1.13310404124042	"NO"	"NO"	"IL7R"	"IL7R"
"205799_s_at"	0.00849933872892672	3.96741791139648	0.0892859467714232	0.93069936433505	0.976848417127752	-7.56417573563765	"NO"	"NO"	"SLC3A1"	"SLC3A1"
"205801_s_at"	-0.114881433802843	3.87864303451819	-0.866103894632753	0.407666570613656	0.712478255603555	-7.17077348725236	"NO"	"NO"	"RASGRP3"	"RASGRP3"
"205802_at"	0.919724990616679	7.61158506874526	8.52099733747541	9.11611207845808e-06	0.000334737023431629	3.67964870760484	"NO"	"NO"	"TRPC1"	"TRPC1"
"205812_s_at"	-0.182823428858832	11.8162553295562	-1.81922605652883	0.100315005621499	0.346125185436608	-6.00377872571315	"NO"	"NO"	"TMED9"	"TMED9"
"205818_at"	-0.171172407013999	4.40656572761084	-1.47841613180676	0.171505318911898	0.469061147981926	-6.48456677569985	"NO"	"NO"	"BRINP1"	"BRINP1"
"205821_at"	0.102980913684803	4.92342464958759	0.885645501555029	0.397561507936385	0.704471550564781	-7.15332074736224	"NO"	"NO"	"KLRC4-KLRK1 /// KLRK1"	"KLRC4-KLRK1"
"205834_s_at"	-0.125727229234878	4.31596204181797	-1.20909171321268	0.255711229870613	0.575516053726413	-6.81932727966567	"NO"	"NO"	"PART1"	"PART1"
"205837_s_at"	-0.00235408126368197	2.42101539415927	-0.0230240200541502	0.982105078326072	0.995037075989538	-7.56827374607797	"NO"	"NO"	"GYPA"	"GYPA"
"205842_s_at"	-1.18935998395181	6.93804883497963	-8.95251298678322	5.96743703033725e-06	0.000242579642850326	4.13214244438197	"DOWN"	"NO"	"JAK2"	"JAK2"
"205844_at"	0.0629781683617816	2.76468999252029	0.581715358994499	0.574232375184824	0.819528977113815	-7.38537566021021	"NO"	"NO"	"VNN1"	"VNN1"
"205850_s_at"	-0.105972778056122	3.08982591669114	-1.16412074128819	0.272634038376196	0.594633239517255	-6.87054700410772	"NO"	"NO"	"GABRB3"	"GABRB3"
"205853_at"	0.0675818376854398	5.52871974240749	0.71283874255292	0.492995494861765	0.772331365045039	-7.29583710940836	"NO"	"NO"	"ZBTB7B"	"ZBTB7B"
"205855_at"	-0.19631820000588	5.6983496196537	-1.5913989088294	0.144040866566252	0.426113752814081	-6.33143044014727	"NO"	"NO"	"ZNF197"	"ZNF197"
"205864_at"	-0.204199387092807	4.7302137199602	-1.80036517294088	0.103409693761305	0.352225579765722	-6.03175842328602	"NO"	"NO"	"SLC7A4"	"SLC7A4"
"205879_x_at"	0.0678111573058677	5.77147467440455	0.56171117225368	0.587252379186938	0.826397545415949	-7.39755866691816	"NO"	"NO"	"RET"	"RET"
"205881_at"	-0.329812423330123	5.11584732677859	-3.34582571684411	0.00790139165971512	0.0608649470684881	-3.49270662451612	"NO"	"NO"	"ZNF74"	"ZNF74"
"205882_x_at"	-0.330714588175928	10.476853135858	-3.58960484187175	0.00530913447915318	0.0449417341782003	-3.08185101695653	"NO"	"NO"	"ADD3"	"ADD3"
"205884_at"	3.51669605824612	4.69982811549558	24.963872739702	5.09700448614158e-10	2.67960307961337e-07	13.7207396652996	"UP"	"UP"	"ITGA4"	"ITGA4"
"205889_s_at"	-0.0619457514884876	2.69183586336371	-0.578913176225861	0.576046612068908	0.820517234829028	-7.38710620356272	"NO"	"NO"	"JAKMIP2"	"JAKMIP2"
"205904_at"	-0.575739296365198	8.32873837932139	-5.78397877644557	0.000211088689451353	0.00377535953410296	0.32081178693523	"NO"	"NO"	"MICA"	"MICA"
"205908_s_at"	0.0835497959048941	2.89689811260583	0.853454231575103	0.414302007577501	0.717505491613135	-7.18189362643899	"NO"	"NO"	"OMD"	"OMD"
"205910_s_at"	-0.0450463370197447	4.88511231543406	-0.369296841926857	0.719962957628566	0.892547594862562	-7.49396477060996	"NO"	"NO"	"CEL"	"CEL"
"205919_at"	-0.163696036950567	4.85019951939707	-1.22915397356533	0.248440009631562	0.56730109950742	-6.79601738289672	"NO"	"NO"	"HBE1"	"HBE1"
"205920_at"	0.0625209418972696	5.19814794248098	0.655444095888047	0.527655019659741	0.793900167860875	-7.33707170126246	"NO"	"NO"	"SLC6A6"	"SLC6A6"
"205928_at"	-0.207205801674626	7.307711286183	-1.96522836865101	0.0791176167576678	0.29962293323006	-5.78266038404839	"NO"	"NO"	"ZNF443"	"ZNF443"
"205933_at"	-0.209522297326841	4.45338623140842	-1.54910138589241	0.153831149001629	0.442524071794369	-6.38955286686588	"NO"	"NO"	"SETBP1"	"SETBP1"
"205934_at"	0.0563289231603856	3.04979653074939	0.475887056458593	0.644853849823725	0.857093160227347	-7.44526116468246	"NO"	"NO"	"PLCL1"	"PLCL1"
"205938_at"	-0.414253968716729	3.72024484329205	-2.39212952475565	0.0389180202499734	0.19033638730235	-5.1002302357715	"NO"	"NO"	"PPM1E"	"PPM1E"
"205941_s_at"	-0.0713503421325656	4.72225763524982	-0.45603834502611	0.658556881534626	0.864137112032963	-7.45522448677392	"NO"	"NO"	"COL10A1"	"COL10A1"
"205943_at"	0.156121767069817	2.78853382349335	1.37199344659243	0.201432459751126	0.51044774273936	-6.62227141244247	"NO"	"NO"	"TDO2"	"TDO2"
"205946_at"	-0.0815279908442594	6.39189200307972	-0.773130896193558	0.458154323766232	0.749491309225805	-7.24918761639483	"NO"	"NO"	"VIPR2"	"VIPR2"
"205950_s_at"	-0.120292612116729	4.85237356778691	-0.993298988423414	0.345065428527794	0.662398150004717	-7.0513623691515	"NO"	"NO"	"CA1"	"CA1"
"205953_at"	0.129538406549519	6.43278168412737	1.40731413991291	0.19103947162653	0.49600682584122	-6.57731140731284	"NO"	"NO"	"LRIG2"	"LRIG2"
"205973_at"	-0.172968772337643	5.34699726210659	-1.79714368835023	0.103947006836423	0.353307385228237	-6.03652314303729	"NO"	"NO"	"FEZ1"	"FEZ1"
