"Gene_id"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"	"diffexpressed2"	"Symbol"
"207137_at"	-0.0250787999999997	3.9886492	-0.303952192925319	0.76714379489016	0.90306852389265	-6.19176976670225	"NO"	"NO"	"NFKBIL2"
"207138_at"	0.109684399999999	4.8918102	1.1985156034331	0.257247849395397	0.547997081227988	-5.53212271958695	"NO"	"NO"	"PHF2"
"207144_s_at"	0.245680199999999	5.2566157	2.03089678270444	0.06855020989296	0.287305477189029	-4.41954373082038	"NO"	"NO"	"CITED1"
"207145_at"	0.1214316	2.8352936	1.39628853336904	0.191641825825187	0.473327219700337	-5.30057740799912	"NO"	"NO"	"GDF8"
"207151_at"	-0.1565908	4.2527498	-2.29731659569841	0.0434521996150795	0.227313839797056	-4.00697410273473	"NO"	"NO"	"ADCYAP1R1"
"207157_s_at"	0.0307052000000017	11.7503336	0.387652030351158	0.706069815124652	0.871543709715546	-6.16159581058394	"NO"	"NO"	"GNG5"
"207158_at"	-0.0555016000000004	4.2408604	-0.787580462020762	0.448475738007135	0.715904038755853	-5.92276895937629	"NO"	"NO"	"APOBEC1"
"207159_x_at"	-0.357484400000001	5.9186498	-5.39966465097622	0.000260993630440052	0.0487236919962401	0.815488220719264	"NO"	"NO"	"MECT1"
"207161_at"	0.0158672000000002	3.0378248	0.237135038684359	0.817146522640339	0.923557083045096	-6.21070269583208	"NO"	"NO"	"KIAA0087"
"207164_s_at"	-0.0252047999999996	3.2162962	-0.320493725423163	0.754925147080178	0.897011876668983	-6.18637296432756	"NO"	"NO"	"ZNF238"
"207167_at"	0.282938799999999	4.933337	1.36473633705395	0.201062019896648	0.484319619493776	-5.33916989159738	"NO"	"NO"	"IGSF2"
"207177_at"	-1.2711716	7.027661	-4.28065771466025	0.00146403269933688	0.0643259485847394	-0.807487932714686	"NO"	"NO"	"PTGFR"
"207178_s_at"	0.284287999999997	7.0999172	1.2066221977789	0.254241094447928	0.544559491302656	-5.5231361765261	"NO"	"NO"	"FRK"
"207184_at"	-0.1286324	5.6256774	-1.31472709492426	0.216784616587444	0.503313911513267	-5.39909167978072	"NO"	"NO"	"SLC6A13"
"207187_at"	0.0417144	4.7994798	0.506498195138188	0.623045085864399	0.825098292396445	-6.10664744783117	"NO"	"NO"	"JAK3"
"207188_at"	-0.220092999999999	5.5457149	-2.87836491298551	0.0157880224504161	0.143936937134834	-3.06586115188408	"NO"	"NO"	"CDK3"
"207191_s_at"	-0.0978006000000011	5.2012289	-0.837328550370094	0.421185981260114	0.695911846964916	-5.88275953599296	"NO"	"NO"	"ISLR"
"207193_at"	-0.1489628	5.772513	-1.68153473652259	0.122325588697007	0.381723363240125	-4.92678408570629	"NO"	"NO"	"AGRP"
"207201_s_at"	0.00288040000000089	3.9066846	0.0359566104446721	0.971996072346668	0.988820959625307	-6.23960359985638	"NO"	"NO"	"SLC22A1"
"207206_s_at"	0.193931200000001	4.3696028	1.46268958178792	0.173032158921424	0.451705004342245	-5.21745217807863	"NO"	"NO"	"ALOX12"
"207216_at"	-0.0391702000000009	5.3716187	-0.512540353245398	0.618955204753939	0.823037350385981	-6.10348108689335	"NO"	"NO"	"TNFSF8"
"207222_at"	-0.791754599999997	9.6678765	-5.23793743523535	0.00033120335966016	0.0487236919962401	0.593498379018776	"NO"	"NO"	"PLA2G10"
"207236_at"	0.4529944	4.1771904	2.25003517441426	0.0471438063213046	0.236387875505188	-4.08142669478081	"NO"	"NO"	"ZNF345"
"207237_at"	-0.0236721999999996	3.5364069	-0.228008250052571	0.824049248074704	0.927013874560786	-6.21293028142262	"NO"	"NO"	"KCNA3"
"207239_s_at"	-0.5427024	6.8530358	-3.38054032201174	0.0066026011723374	0.10365402258074	-2.24070907163495	"NO"	"NO"	"PCTK1"
"207241_at"	-0.0732762	3.6950643	-0.821028695319624	0.430002121613251	0.702662537655038	-5.89610466467162	"NO"	"NO"	"C4orf6"
"207244_x_at"	-0.591158999999999	8.3943621	-1.20454348338337	0.255009406008938	0.545321334868005	-5.52544483669901	"NO"	"NO"	"CYP2A6"
"207253_s_at"	0.0157676000000011	7.1226682	0.142022526879429	0.889769125108509	0.957332070863704	-6.22965542924699	"NO"	"NO"	"UBN1"
"207270_x_at"	0.0257772000000021	4.270513	0.218130976056321	0.831537227441883	0.930650769549121	-6.21524353456972	"NO"	"NO"	"CMRF35"
"207274_at"	0.0367708000000002	3.9828416	0.483474148477565	0.63875181011998	0.834211310793161	-6.11838543714713	"NO"	"NO"	"CHRNE"
"207276_at"	0.0346556000000002	3.0536736	0.484169674189824	0.638274537695798	0.833976456686361	-6.11803847267298	"NO"	"NO"	"CDR1"
"207280_at"	0.129235199999999	4.4211248	1.30834715318682	0.218861791991163	0.505845111783163	-5.40662370871347	"NO"	"NO"	"AGTRL2"
"207283_at"	0.166584000000001	5.5033766	1.82744905828927	0.0963574700299134	0.341349278599924	-4.72056886410273	"NO"	"NO"	"DKFZp547I014"
"207287_at"	0.105718	4.760245	0.802186228624772	0.440345843712053	0.709871848701671	-5.91124538418602	"NO"	"NO"	"FLJ14107"
"207288_at"	-0.0502342000000011	4.7373811	-0.579645139075874	0.57446442843463	0.798736892778895	-6.06593571646433	"NO"	"NO"	"CXYorf2"
"207289_at"	-0.0164853999999988	5.1909207	-0.271014245869904	0.791669981145576	0.913432951202824	-6.20167881725165	"NO"	"NO"	"MMP25"
"207292_s_at"	-0.166020200000001	5.7110183	-2.16347857593846	0.0546985411737905	0.255844079016894	-4.2164409281182	"NO"	"NO"	"MAPK7"
"207294_at"	-0.0621714000000004	3.1059013	-0.754967832793435	0.466979165227735	0.728419279508486	-5.94782184617608	"NO"	"NO"	"AGTR2"
"207296_at"	0.0676595999999998	3.4897404	1.0085087477358	0.336041389675348	0.623226982589145	-5.72921951450573	"NO"	"NO"	"MGC10715"
"207304_at"	0.243563	5.1975913	1.0189870982037	0.331270612813089	0.619050187983642	-5.71905475452188	"NO"	"NO"	"ZNF45"
"207306_at"	0.118576800000001	5.5499926	1.30597598548565	0.219637967461536	0.506888056779902	-5.4094164713317	"NO"	"NO"	"TCF15"
"207308_at"	-0.0664861999999995	3.1341407	-0.860052041591306	0.409100295766204	0.686267416814785	-5.86377566043605	"NO"	"NO"	"SLCO1A2"
"207309_at"	-0.1211838	5.0969415	-1.10582980253175	0.293662428486443	0.5847258558802	-5.63158334916618	"NO"	"NO"	"NOS1"
"207312_at"	-0.0893757999999991	4.7270235	-0.974978569224361	0.351648148557749	0.637460732400842	-5.76116763044246	"NO"	"NO"	"PHKG1"
"207317_s_at"	0.2458312	4.7084304	0.85713306410792	0.410639399434231	0.687150940223275	-5.86623885556104	"NO"	"NO"	"CASQ2"
"207326_at"	-0.5993944	5.82419	-3.69151441781997	0.00388421035925842	0.0863236511109383	-1.73586023417855	"NO"	"NO"	"BTC"
"207328_at"	0.0772394000000034	9.6196163	0.171034965570905	0.867470039972058	0.947277073629184	-6.22487569750618	"NO"	"NO"	"ALOX15"
"207330_at"	-1.130623	6.7856665	-3.26847758502763	0.00801020527821875	0.110693453886661	-2.42426759995517	"NO"	"NO"	"PZP"
"207331_at"	0.0656364000000007	3.0606724	1.13391213293862	0.282229312402957	0.574826639108249	-5.60209715707317	"NO"	"NO"	"CENPF"
"207335_x_at"	-0.194518800000001	9.1866964	-2.04759573401748	0.0666384656275262	0.283152094921383	-4.39423451321096	"NO"	"NO"	"ATP5I"
"207336_at"	-0.1462334	4.5613941	-1.18669300727627	0.261683589688142	0.553507933486282	-5.54514729637893	"NO"	"NO"	"SOX5"
"207345_at"	0.164138799999999	3.9860278	1.54587282375409	0.151927011204723	0.424840925540748	-5.10985199941742	"NO"	"NO"	"FST"
"207347_at"	0.216677399999999	4.7842763	1.51420345038468	0.159682753720882	0.434819720403592	-5.15125610200773	"NO"	"NO"	"PGBD3"
"207351_s_at"	-0.261942599999999	5.5181037	-1.97357058709011	0.0755131107472378	0.300907191621245	-4.50577774059899	"NO"	"NO"	"SH2D2A"
"207359_at"	0.0742595999999986	4.313205	0.670656745500838	0.517019019543459	0.761944122294682	-6.00816542288002	"NO"	"NO"	"CAMKK2"
"207361_at"	0.0933758	3.3251359	0.695787762840102	0.501775746268528	0.751015359300393	-5.99085476405383	"NO"	"NO"	"HBP1"
"207363_at"	0.0294199999999996	3.0808808	0.302178986790018	0.768457627574546	0.903625304495735	-6.19233163685693	"NO"	"NO"	"RS1"
"207367_at"	0.3345652	10.2713428	1.16390482390758	0.270404514506915	0.563216903250731	-5.56997732038425	"NO"	"NO"	"ATP12A"
"207375_s_at"	0.0805753999999999	7.0031373	0.573250004222057	0.578628798180171	0.800617589611102	-6.06970067971955	"NO"	"NO"	"IL15RA"
"207379_at"	0.110717999999999	3.606331	1.05639141161426	0.314651514965664	0.604005205257434	-5.68207891323405	"NO"	"NO"	"EDIL3"
"207382_at"	0.220805	4.9986365	1.6463662962025	0.12946049872387	0.391641781553953	-4.97509289444837	"NO"	"NO"	"TP73L"
"207386_at"	0.0627455999999995	4.4739	0.304145229502215	0.767000813437947	0.90306852389265	-6.1917084050072	"NO"	"NO"	"CYP7B1"
"207388_s_at"	0.025463199999999	6.2485734	0.173067834336031	0.865911860152074	0.946915326089205	-6.22450775333673	"NO"	"NO"	"PTGES"
"207389_at"	0.0364299999999984	5.6809752	0.32627364154278	0.750672090737066	0.895312195534483	-6.18442116808947	"NO"	"NO"	"GP1BA"
"207393_at"	0.0152497999999994	3.9935949	0.157773486157294	0.877649097307392	0.95207651475931	-6.22716988204781	"NO"	"NO"	"HCRTR2"
"207396_s_at"	-0.250877400000001	7.9172397	-2.34672703011337	0.0398937819648207	0.218905026583011	-3.92869178616954	"NO"	"NO"	"ALG3"
"207399_at"	-0.0218913999999995	4.2119801	-0.311974123119118	0.76120972266208	0.900012356768248	-6.18918757237208	"NO"	"NO"	"BFSP2"
"207401_at"	0.0396239999999999	3.9508792	0.2998550498858	0.770180674356276	0.904741331890627	-6.19306312701085	"NO"	"NO"	"PROX1"
"207405_s_at"	0.0136174000000029	8.6584667	0.108894835006793	0.9153532038847	0.968073399838101	-6.23403359424759	"NO"	"NO"	"RAD17"
"207415_at"	0.0591864000000002	3.4864006	0.476905986675292	0.643267368132917	0.836555139859226	-6.12163848868059	"NO"	"NO"	"PLA2R1"
"207419_s_at"	-0.131093800000001	5.6681743	-0.464734236371638	0.651675406582133	0.841650054765558	-6.1275543499526	"NO"	"NO"	"RAC2"
"207430_s_at"	0.479053799999996	11.5959903	0.771446340937136	0.457569446160699	0.721450759245991	-5.93528067187149	"NO"	"NO"	"MSMB"
"207433_at"	0.0201711999999983	3.6555208	0.277036465876581	0.787167070249063	0.911818658441283	-6.19995057102548	"NO"	"NO"	"IL10"
"207437_at"	0.00804619999999989	2.8121113	0.105585241742335	0.917915220062725	0.969163173603454	-6.23440764147315	"NO"	"NO"	"NOVA1"
"207438_s_at"	0.0140270000000005	7.6020691	0.093548961534021	0.927240763446251	0.972709140920652	-6.23567083546971	"NO"	"NO"	"RNUT1"
"207440_at"	-0.384172199999999	4.3673509	-3.01361015547711	0.0124691334044939	0.131907734443205	-2.84336165490734	"NO"	"NO"	"SLC35A2"
"207441_at"	-0.132720599999999	3.6906065	-1.47364586822651	0.170115130716149	0.447636665697349	-5.20349530359321	"NO"	"NO"	"PROL3"
"207442_at"	-0.0739181999999996	6.4329211	-0.240364878380089	0.8147076135483	0.92263604482164	-6.20989367532567	"NO"	"NO"	"CSF3"
"207446_at"	0.0873066000000007	4.4365435	0.578886777017766	0.57495740416779	0.79886712755336	-6.06638422397585	"NO"	"NO"	"TLR6"
"207455_at"	0.316174999999999	5.2515627	0.917235656332526	0.37974660614609	0.661333331590468	-5.81407850855272	"NO"	"NO"	"P2RY1"
"207456_at"	-0.0743555999999996	3.3688796	-0.932142961351834	0.372344144411734	0.654254559402121	-5.8006777192227	"NO"	"NO"	"HNF4G"
"207458_at"	-0.470412999999999	6.6222605	-2.69607317275869	0.0217109834457622	0.165698915351773	-3.36470164424304	"NO"	"NO"	"MGC3113"
"207460_at"	0.0445984000000008	4.8563012	0.552120729339206	0.592502666069628	0.808049263171438	-6.08186127721635	"NO"	"NO"	"GZMM"
"207464_at"	0.0482573999999993	3.5360983	0.534056057235417	0.604501918415791	0.815955536158589	-6.09191708496818	"NO"	"NO"	"PRO0233"
"207466_at"	-0.1053678	3.8939243	-1.39582639025135	0.191777070413942	0.473367546235784	-5.301146963486	"NO"	"NO"	"GAL"
"207469_s_at"	-0.344612600000001	8.8292213	-1.64898732945256	0.128916212170571	0.390969561801716	-4.97151238223727	"NO"	"NO"	"PIR"
"207474_at"	0.503633800000001	3.7970651	2.41474164023286	0.0354555390021663	0.206143887883764	-3.82021200249732	"NO"	"NO"	"SNRK"
"207487_at"	0.1731296	3.0713134	1.86104996158162	0.0911405698280032	0.331399354014357	-4.67186091150398	"NO"	"NO"	"FLJ11996"
"207490_at"	-1.5990394	9.6043745	-4.48433934053401	0.00105572432363278	0.0611789592971521	-0.497390706292468	"NO"	"NO"	"TUBA4"
"207492_at"	0.514129399999998	5.2550537	3.39655351749463	0.00642328181463865	0.102736873628867	-2.21453623931785	"NO"	"NO"	"FLJ12409"
"207494_s_at"	-0.0860585999999994	6.7585999	-0.775781102762349	0.455114604797553	0.719449160044603	-5.93194168643092	"NO"	"NO"	"ZNF76"
"207495_at"	-0.232882800000001	4.3764258	-1.88962993387876	0.0869095142540731	0.323303393025152	-4.63009915667021	"NO"	"NO"	"RAB28"
"207496_at"	0.670285600000001	3.772406	2.16003753394573	0.0550216672541448	0.256626841971607	-4.22177146926793	"NO"	"NO"	"MS4A2"
"207501_s_at"	-0.0316326	3.5603545	-0.360518425769243	0.725656365030146	0.882028816545941	-6.17215802120397	"NO"	"NO"	"FGF12"
"207508_at"	-0.127435	11.0494153	-0.883107018095263	0.397082858023695	0.67620809013566	-5.84406778264763	"NO"	"NO"	"ATP5G3"
"207513_s_at"	0.410097400000001	8.9548339	4.38201593361786	0.00124331558262635	0.0630718567077233	-0.652409299474416	"NO"	"NO"	"ZNF189"
"207514_s_at"	0.105394599999999	4.1903665	1.36494408935192	0.200998745213332	0.484319619493776	-5.33891774573914	"NO"	"NO"	"GNAT1"
"207518_at"	0.2047606	3.3938825	1.99164705991522	0.0732489187234094	0.296918525233144	-4.47869735618843	"NO"	"NO"	"DGKE"
"207524_at"	-0.123326	5.8369256	-1.1826722616156	0.263205907254205	0.555812217992215	-5.54955471059165	"NO"	"NO"	"ST7"
"207531_at"	-0.00389019999999984	4.1186951	-0.0475162005202624	0.962999687249321	0.986090091457731	-6.239094653102	"NO"	"NO"	"CRYGC"
"207541_s_at"	0.027191000000002	9.1468927	0.245647272797308	0.810723241272176	0.92088258245267	-6.20854721079856	"NO"	"NO"	"EXOSC10"
"207543_s_at"	-0.281024799999999	9.187322	-1.28139267133062	0.227819303140547	0.516151709983651	-5.43815846976786	"NO"	"NO"	"P4HA1"
"207544_s_at"	-0.492183000000001	4.3953719	-2.51599795592752	0.029729216536407	0.19166434283019	-3.65736901384042	"NO"	"NO"	"ADH6"
"207547_s_at"	-0.359920000000001	8.5069792	-0.771853951300442	0.457338246883921	0.721135525133709	-5.93496740447774	"NO"	"NO"	"TU3A"
"207548_at"	-0.8165894	6.0541765	-2.29559879530045	0.0435812877568133	0.227409992329167	-4.00968712202785	"NO"	"NO"	"GRM7"
"207552_at"	0.0976854000000005	4.4982353	0.810155315028912	0.435951255551705	0.706987748421075	-5.9048794906715	"NO"	"NO"	"ATP5G2"
"207558_s_at"	-0.3387506	3.0260259	-3.05764398924948	0.0115485141859113	0.127625745655897	-2.77088071770576	"NO"	"NO"	"PITX2"
"207561_s_at"	-0.0317847999999996	3.7861836	-0.317532430689871	0.75710749131537	0.898385922709147	-6.18735971032344	"NO"	"NO"	"ACCN3"
"207566_at"	0.0884437999999994	5.5838331	0.894234836934385	0.391370786040105	0.671021097920679	-5.8343959242291	"NO"	"NO"	"MR1"
"207569_at"	-0.0661911999999996	3.7824742	-0.772754956761465	0.456827458201691	0.720625709319732	-5.93427441901579	"NO"	"NO"	"ROS1"
"207585_s_at"	-0.128548800000001	11.1883196	-0.861573947084437	0.408299399220173	0.685272692738617	-5.86248852837737	"NO"	"NO"	"RPL36AL"
"207602_at"	0.683825799999997	8.6501021	3.07539278031915	0.0111972188543643	0.126470448411879	-2.74166774724533	"NO"	"NO"	"HAT"
"207604_s_at"	0.431586199999999	7.5286607	2.65849262044136	0.0231844161032692	0.170296660506749	-3.42604021357955	"NO"	"NO"	"SLC4A7"
"207606_s_at"	0.0799804000000019	8.0981158	0.501876939156314	0.626182227202475	0.827018457552401	-6.1090451106799	"NO"	"NO"	"ARHGAP12"
"207617_at"	-0.112661399999999	4.1831991	-0.767917221633234	0.459574336433141	0.72319338510874	-5.93798681784512	"NO"	"NO"	"DDX3X"
"207618_s_at"	-0.1583722	8.0614019	-1.833799861624	0.0953508777024795	0.339228934137113	-4.71139578051147	"NO"	"NO"	"BCS1L"
"207620_s_at"	0.22334	6.1489358	1.07396366849006	0.307064488546779	0.597778898412495	-5.66434021089934	"NO"	"NO"	"CASK"
"207621_s_at"	-0.350991799999999	7.7781669	-4.38397889895028	0.00123940397426341	0.0630718567077233	-0.649420759464489	"NO"	"NO"	"PEMT"
"207623_at"	-0.188755999999999	3.9891268	-1.66946205553213	0.124734202539805	0.386053361161843	-4.94343203386534	"NO"	"NO"	"ABCF2"
"207624_s_at"	-0.998936000000002	8.6585068	-2.38239366784755	0.0375028303877804	0.212247428255262	-3.8719041864561	"NO"	"NO"	"RPGR"
"207628_s_at"	-0.417283200000002	9.7730788	-1.90085742957988	0.0852976580392597	0.320564638262585	-4.61361212654824	"NO"	"NO"	"WBSCR22"
"207636_at"	-0.562293400000001	5.9336311	-1.26590467021813	0.233100641109267	0.522167170410269	-5.45606557723087	"NO"	"NO"	"SERPINI2"
"207653_at"	-0.0807060000000002	3.4975402	-0.946649714142391	0.36523978284879	0.648476321932621	-5.78746299454869	"NO"	"NO"	"FOXD2"
"207655_s_at"	0.802483200000001	8.3273008	4.28607493359891	0.00145125118431841	0.0643259485847394	-0.799162007617824	"NO"	"NO"	"BLNK"
"207660_at"	0.1089112	4.0044978	1.23607479828885	0.243553060758074	0.533282946432073	-5.49010918426819	"NO"	"NO"	"DMD"
"207661_s_at"	0.1489174	3.5481571	1.39316713930963	0.192556857813401	0.474024054713234	-5.30442182252753	"NO"	"NO"	"SH3MD1"
"207662_at"	-0.0649238000000008	4.2223519	-0.832411468831757	0.423832588316866	0.6980843259973	-5.8868093480952	"NO"	"NO"	"TBX1"
"207672_at"	0.00649819999999934	3.3720249	0.0781812854297072	0.93916395147993	0.977004390718807	-6.23706205476913	"NO"	"NO"	"RFX4"
"207674_at"	0.4223426	3.2762619	1.32217898134765	0.214379089674139	0.500511236383199	-5.39026153986894	"NO"	"NO"	"FCAR"
"207677_s_at"	0.873152000000001	5.1541558	2.23834119009192	0.0481024937778307	0.238999551161544	-4.09976755402473	"NO"	"NO"	"NCF4"
"207678_s_at"	-0.115970200000001	3.5063579	-1.43189154520894	0.181462585137559	0.462759562265992	-5.25632282445124	"NO"	"NO"	"SOX30"
"207679_at"	0.0730736000000007	4.2147166	0.785253592344152	0.449779923101878	0.71666488058181	-5.92458754279104	"NO"	"NO"	"PAX3"
"207684_at"	-0.0250715999999995	4.9294664	-0.441482452059147	0.667878889748663	0.850765421029668	-6.13844760154691	"NO"	"NO"	"TBX6"
"207690_at"	-0.107308400000001	4.4861028	-1.10305414373993	0.294811619719199	0.585914278087343	-5.634466476918	"NO"	"NO"	"ALX3"
"207703_at"	-0.469740999999999	4.6874421	-0.824394551941666	0.428171589876779	0.701374257735655	-5.89336769042896	"NO"	"NO"	"NLGN4Y"
"207704_s_at"	-0.277467999999998	4.3757484	-1.90402250239789	0.0848483021643148	0.319813897878372	-4.60895624334354	"NO"	"NO"	"GAS7"
"207705_s_at"	-0.364615400000002	6.7929175	-1.6476041521696	0.129203189535861	0.391367830929704	-4.97340230070481	"NO"	"NO"	"KIAA0980"
"207717_s_at"	-0.0945769999999992	8.2942755	-0.681519461730391	0.510396540976188	0.757368964876459	-6.00075419665857	"NO"	"NO"	"PKP2"
"207726_at"	-0.0648342000000008	4.0479889	-0.681017990039986	0.510701138875026	0.757496865872725	-6.00109872342687	"NO"	"NO"	"ESRRB"
"207727_s_at"	-0.255481199999998	7.8880788	-1.17754472812674	0.265157445414328	0.557839215637696	-5.55515898741761	"NO"	"NO"	"MUTYH"
"207743_at"	0.0864152000000002	4.3338026	0.686377179971524	0.507451581691602	0.754698431785859	-5.99740483567799	"NO"	"NO"	"PRO1880"
"207747_s_at"	0.0803479999999981	5.570407	0.713654166967371	0.49110681937482	0.743522368996605	-5.97819677406324	"NO"	"NO"	"DOK4"
"207754_at"	-0.1137654	3.4057191	-1.0335718712046	0.324714225236141	0.612786726136313	-5.70476479682456	"NO"	"NO"	"C12orf2"
"207758_at"	0.1835084	4.273455	1.44684986251771	0.177325172761196	0.457547690376158	-5.23751093689828	"NO"	"NO"	"FLJ23185"
"207761_s_at"	-0.8310054	12.2909059	-3.74804741170106	0.00353075208781495	0.084208966460058	-1.64500509321813	"NO"	"NO"	"DKFZP586A0522"
"207765_s_at"	-0.1485382	6.9482003	-1.33300702321137	0.21092314404365	0.495390162344475	-5.37736862011471	"NO"	"NO"	"KIAA1539"
"207766_at"	-0.836283	5.3377979	-2.63352077959249	0.0242180515271889	0.174488256387748	-3.46673147001697	"NO"	"NO"	"CDKL1"
"207769_s_at"	-0.258975800000003	7.8618385	-3.2211848204905	0.00869323965078057	0.114566566597244	-2.50190771164306	"NO"	"NO"	"PQBP1"
