Symbol	pathway_name
3332	PRKACA	Chemokine signaling pathway
3333	MAPK1	Chemokine signaling pathway
3334	NFKB1	Chemokine signaling pathway
3335	ITK	Chemokine signaling pathway
3336	PAK1	Chemokine signaling pathway
3337	WAS	Chemokine signaling pathway
3338	ROCK1	Chemokine signaling pathway
3339	PXN	Chemokine signaling pathway
3340	CRK	Chemokine signaling pathway
3341	NCF1	Chemokine signaling pathway
3342	FOXO3	Chemokine signaling pathway
3343	GCG	Insulin secretion
3344	GIP	Insulin secretion
3345	ADCYAP1	Insulin secretion
3346	GLP1R	Insulin secretion
3347	GPR119	Insulin secretion
3348	ADCYAP1R1	Insulin secretion
3349	GNAS	Insulin secretion
3350	PRKACA	Insulin secretion
3351	RAPGEF4	Insulin secretion
3352	CCKAR	Insulin secretion
3353	CHRM3	Insulin secretion
3354	FFAR1	Insulin secretion
3355	GNA11	Insulin secretion
3356	CREB3	Insulin secretion
3357	PDX1	Insulin secretion
3358	CCK	Insulin secretion
3359	ADCY1	Insulin secretion
3360	CACNA1C	Insulin secretion
3361	RYR2	Insulin secretion
3362	ITPR3	Insulin secretion
3363	PLCB1	Insulin secretion
3364	INS	Insulin secretion
3365	ABCC8	Insulin secretion
3366	SH2B2	Insulin signaling pathway
3367	RAPGEF1	Insulin signaling pathway
3368	EXOC7	Insulin signaling pathway
3369	EXOC1	Insulin signaling pathway
3370	TRIP10	Insulin signaling pathway
3371	INSR	Insulin signaling pathway
3372	INS	Insulin signaling pathway
3373	PTPRF	Insulin signaling pathway
3374	IRS1	Insulin signaling pathway
3375	PDPK1	Insulin signaling pathway
3376	PDK1	Insulin signaling pathway
3377	PDPK2P	Insulin signaling pathway
3378	AKT3	Insulin signaling pathway
3379	PRKCI	Insulin signaling pathway
3380	GSK3B	Insulin signaling pathway
3381	PPP1CA	Insulin signaling pathway
3382	CALML6	Insulin signaling pathway
3383	PRKACA	Insulin signaling pathway
3384	RHEB	Insulin signaling pathway
3385	MTOR	Insulin signaling pathway
3386	EIF4EBP1	Insulin signaling pathway
3387	RPS6KB1	Insulin signaling pathway
3388	SHC2	Insulin signaling pathway
3389	GRB2	Insulin signaling pathway
3390	SOS1	Insulin signaling pathway
3391	HGF	Insulin signaling pathway
3392	HRAS	Insulin signaling pathway
3393	ARAF	Insulin signaling pathway
3394	MAP2K1	Insulin signaling pathway
3395	MAPK1	Insulin signaling pathway
3396	MKNK2	Insulin signaling pathway
3397	FOXO1	Insulin signaling pathway
3398	PRKAG2	Insulin signaling pathway
3399	CRK	Insulin signaling pathway
3400	SOCS4	Insulin signaling pathway
3401	PTPN1	Insulin signaling pathway
3402	MAPK8	Insulin signaling pathway
3403	IKBKB	Insulin signaling pathway
3404	PIK3CA	Insulin signaling pathway
3405	SREBF1	Insulin signaling pathway
3406	CBL	Insulin signaling pathway
3407	RHOQ	Insulin signaling pathway
3408	PDE3B	Insulin signaling pathway
3409	BAD	Insulin signaling pathway
3410	TSC2	Insulin signaling pathway
3411	SLC2A4	Insulin signaling pathway
3412	GYS1	Insulin signaling pathway
3413	PYGB	Insulin signaling pathway
3414	LIPE	Insulin signaling pathway
3415	EIF4E	Insulin signaling pathway
3416	RPS6	Insulin signaling pathway
3417	ELK1	Insulin signaling pathway
3418	PPARGC1A	Insulin signaling pathway
3419	ACACA	Insulin signaling pathway
3420	FASN	Insulin signaling pathway
3421	FAS	Insulin signaling pathway
3422	PKLR	Insulin signaling pathway
3423	GCK	Insulin signaling pathway
3424	GK	Insulin signaling pathway
3425	G6PC1	Insulin signaling pathway
3426	FBP1	Insulin signaling pathway
3427	PCK1	Insulin signaling pathway
3428	AKT3	Glucagon signaling pathway
3429	GCG	Glucagon signaling pathway
3430	GCGR	Glucagon signaling pathway
3431	GNAS	Glucagon signaling pathway
3432	PRKACA	Glucagon signaling pathway
3433	SIK2	Glucagon signaling pathway
3434	PRKAG2	Glucagon signaling pathway
3435	PPP4R3C	Glucagon signaling pathway
3436	SIK1B	Glucagon signaling pathway
3437	SIK1	Glucagon signaling pathway
3438	PRMT1	Glucagon signaling pathway
3439	CAMK2A	Glucagon signaling pathway
3440	GNAQ	Glucagon signaling pathway
3441	CMC1	Glucagon signaling pathway
3442	CREB3	Glucagon signaling pathway
3443	CRTC2	Glucagon signaling pathway
3444	PPARGC1A	Glucagon signaling pathway
3445	FOXO1	Glucagon signaling pathway
3446	PPP3CA	Glucagon signaling pathway
3447	CCN1	Glucagon signaling pathway
3448	PDE3B	Glucagon signaling pathway
3449	ADCY2	Glucagon signaling pathway
3450	ITPR1	Glucagon signaling pathway
3451	PFKFB1	Glucagon signaling pathway
3452	ACACA	Glucagon signaling pathway
3453	GYS1	Glucagon signaling pathway
3454	PKM	Glucagon signaling pathway
3455	PLCB1	Glucagon signaling pathway
3456	CGA	Regulation of lipolysis in adipocytes
3457	TSHR	Regulation of lipolysis in adipocytes
3458	ADRB1	Regulation of lipolysis in adipocytes
3459	GNAS	Regulation of lipolysis in adipocytes
3460	PRKACA	Regulation of lipolysis in adipocytes
3461	PRKG1	Regulation of lipolysis in adipocytes
3462	PNPLA2	Regulation of lipolysis in adipocytes
3463	INS	Regulation of lipolysis in adipocytes
3464	INSR	Regulation of lipolysis in adipocytes
3465	IRS1	Regulation of lipolysis in adipocytes
3466	PIK3CA	Regulation of lipolysis in adipocytes
3467	AKT3	Regulation of lipolysis in adipocytes
3468	ADORA1	Regulation of lipolysis in adipocytes
3469	PTGER3	Regulation of lipolysis in adipocytes
3470	NPY	Regulation of lipolysis in adipocytes
3471	NPY1R	Regulation of lipolysis in adipocytes
3472	GNAI1	Regulation of lipolysis in adipocytes
3473	NPPA	Regulation of lipolysis in adipocytes
3474	CIDEC	Regulation of lipolysis in adipocytes
3475	ADCY1	Regulation of lipolysis in adipocytes
3476	PLIN1	Regulation of lipolysis in adipocytes
3477	LIPE	Regulation of lipolysis in adipocytes
3478	ABHD5	Regulation of lipolysis in adipocytes
3479	PDE3B	Regulation of lipolysis in adipocytes
3480	PLAAT3	Regulation of lipolysis in adipocytes
3481	NPR1	Regulation of lipolysis in adipocytes
3482	TNF	Adipocytokine signaling pathway
3483	TNFRSF1A	Adipocytokine signaling pathway
3484	TNFRSF1B	Adipocytokine signaling pathway
3485	PRKCQ	Adipocytokine signaling pathway
3486	CHUK	Adipocytokine signaling pathway
3487	NFKB1	Adipocytokine signaling pathway
3488	MAPK8	Adipocytokine signaling pathway
3489	SOCS3	Adipocytokine signaling pathway
3490	LEP	Adipocytokine signaling pathway
3491	LEPR	Adipocytokine signaling pathway
3492	JAK2	Adipocytokine signaling pathway
3493	ADIPOQ	Adipocytokine signaling pathway
3494	PRKAG2	Adipocytokine signaling pathway
3495	ADIPOR1	Adipocytokine signaling pathway
3496	STAT3	Adipocytokine signaling pathway
3497	PPARA	Adipocytokine signaling pathway
3498	ACACB	Adipocytokine signaling pathway
3499	TRADD	Adipocytokine signaling pathway
3500	TRAF2	Adipocytokine signaling pathway
3501	CAMKK2	Adipocytokine signaling pathway
3502	MTOR	Adipocytokine signaling pathway
3503	CPT1C	Adipocytokine signaling pathway
3504	NFKBIA	Adipocytokine signaling pathway
3505	IRS1	Adipocytokine signaling pathway
3506	PTPN11	Adipocytokine signaling pathway
3507	SLC2A1	Adipocytokine signaling pathway
3508	PCK1	Adipocytokine signaling pathway
3509	G6PC1	Adipocytokine signaling pathway
3510	POMC	Adipocytokine signaling pathway
3511	PPARGC1A	Adipocytokine signaling pathway
3512	ACSL1	Adipocytokine signaling pathway
3513	AGRP	Adipocytokine signaling pathway
3514	NPY	Adipocytokine signaling pathway
3515	KISS1	GnRH secretion
3516	KISS1R	GnRH secretion
3517	GNA11	GnRH secretion
3518	CACNA1I	GnRH secretion
3519	GABBR1	GnRH secretion
3520	HRAS	GnRH secretion
3521	KRAS	GnRH secretion
3522	PRKCA	GnRH secretion
3523	MAPK1	GnRH secretion
3524	AKT3	GnRH secretion
3525	RAF1	GnRH secretion
3526	MAP2K1	GnRH secretion
3527	PIK3CA	GnRH secretion
3528	ARRB1	GnRH secretion
3529	ESR2	GnRH secretion
3530	GNRH1	GnRH secretion
3531	PLCB1	GnRH secretion
3532	TRPC1	GnRH secretion
3533	KCNJ3	GnRH secretion
3534	KCNN1	GnRH secretion
3535	CACNA1G	GnRH secretion
3536	CACNA1H	GnRH secretion
3537	ADCY1	GnRH signaling pathway
3538	PLCB1	GnRH signaling pathway
3539	ITPR1	GnRH signaling pathway
3540	GNRH1	GnRH signaling pathway
3541	GNRHR	GnRH signaling pathway
3542	GNAS	GnRH signaling pathway
3543	GNA11	GnRH signaling pathway
3544	CALML6	GnRH signaling pathway
3545	MMP2	GnRH signaling pathway
3546	HBEGF	GnRH signaling pathway
3547	EGFR	GnRH signaling pathway
3548	GRB2	GnRH signaling pathway
3549	SOS1	GnRH signaling pathway
3550	HGF	GnRH signaling pathway
3551	HRAS	GnRH signaling pathway
3552	KRAS	GnRH signaling pathway
3553	PRKCA	GnRH signaling pathway
3554	SRC	GnRH signaling pathway
3555	CDC42	GnRH signaling pathway
3556	MMP14	GnRH signaling pathway
3557	PRKACA	GnRH signaling pathway
3558	MAP3K2	GnRH signaling pathway
3559	MAP2K3	GnRH signaling pathway
3560	MAP3K1	GnRH signaling pathway
3561	MAP2K7	GnRH signaling pathway
3562	MAPK8	GnRH signaling pathway
3563	RAF1	GnRH signaling pathway
3564	MAP2K1	GnRH signaling pathway
3565	MAPK1	GnRH signaling pathway
3566	CAMK2A	GnRH signaling pathway
3567	MAPK7	GnRH signaling pathway
3568	PLA2G4B	GnRH signaling pathway
3569	PLD1	GnRH signaling pathway
3570	PTK2B	GnRH signaling pathway
3571	ATF4	GnRH signaling pathway
3572	MAPK14	GnRH signaling pathway
3573	JUN	GnRH signaling pathway
3574	ELK1	GnRH signaling pathway
3575	EGR1	GnRH signaling pathway
3576	ZNF225	GnRH signaling pathway
3577	CGA	Ovarian steroidogenesis
3578	LHCGR	Ovarian steroidogenesis
3579	GNAS	Ovarian steroidogenesis
3580	INS	Ovarian steroidogenesis
3581	IGF1	Ovarian steroidogenesis
3582	PRKACA	Ovarian steroidogenesis
3583	FSHR	Ovarian steroidogenesis
3584	ADCY1	Ovarian steroidogenesis
3585	PLA2G4B	Ovarian steroidogenesis
3586	INSR	Ovarian steroidogenesis
3587	IGF1R	Ovarian steroidogenesis
3588	STAR	Ovarian steroidogenesis
3589	CYP17A1	Ovarian steroidogenesis
3590	HSD3B1	Ovarian steroidogenesis
3591	CYP19A1	Ovarian steroidogenesis
3592	HSD17B2	Ovarian steroidogenesis
3593	HSD17B1	Ovarian steroidogenesis
3594	ESR1	Estrogen signaling pathway
3595	GPER1	Estrogen signaling pathway
3596	GNAS	Estrogen signaling pathway
3597	SRC	Estrogen signaling pathway
3598	MMP2	Estrogen signaling pathway
3599	HBEGF	Estrogen signaling pathway
3600	EGFR	Estrogen signaling pathway
3601	SHC2	Estrogen signaling pathway
3602	GRB2	Estrogen signaling pathway
3603	SOS1	Estrogen signaling pathway
3604	HGF	Estrogen signaling pathway
3605	HRAS	Estrogen signaling pathway
3606	KRAS	Estrogen signaling pathway
3607	RAF1	Estrogen signaling pathway
3608	MAP2K1	Estrogen signaling pathway
3609	GABBR1	Estrogen signaling pathway
3610	GNAI1	Estrogen signaling pathway
3611	OPRM1	Estrogen signaling pathway
3612	GNAQ	Estrogen signaling pathway
3613	CMC1	Estrogen signaling pathway
3614	PRKCD	Estrogen signaling pathway
3615	CALML6	Estrogen signaling pathway
3616	GRM1	Estrogen signaling pathway
3617	AKT3	Estrogen signaling pathway
3618	PRKACA	Estrogen signaling pathway
3619	PIK3CA	Estrogen signaling pathway
3620	MAPK1	Estrogen signaling pathway
3621	POMC	Estrogen signaling pathway
3622	FOS	Estrogen signaling pathway
3623	ADCY1	Estrogen signaling pathway
3624	KCNJ3	Estrogen signaling pathway
3625	PLCB1	Estrogen signaling pathway
3626	NOS3	Estrogen signaling pathway
3627	CREB3	Estrogen signaling pathway
3628	HRAS	Prolactin signaling pathway
3629	KRAS	Prolactin signaling pathway
3630	RAF1	Prolactin signaling pathway
3631	MAP2K1	Prolactin signaling pathway
3632	PRL	Prolactin signaling pathway
3633	PRLR	Prolactin signaling pathway
3634	JAK2	Prolactin signaling pathway
3635	SHC2	Prolactin signaling pathway
3636	SRC	Prolactin signaling pathway
3637	GRB2	Prolactin signaling pathway
3638	SOS1	Prolactin signaling pathway
3639	HGF	Prolactin signaling pathway
3640	MAPK8	Prolactin signaling pathway
3641	MAPK14	Prolactin signaling pathway
3642	TNFSF11	Prolactin signaling pathway
3643	CGA	Prolactin signaling pathway
3644	AKT3	Prolactin signaling pathway
3645	GSK3B	Prolactin signaling pathway
3646	CISH	Prolactin signaling pathway
3647	SOCS4	Prolactin signaling pathway
3648	FOXO3	Prolactin signaling pathway
3649	FOS	Prolactin signaling pathway
3650	STAT1	Prolactin signaling pathway
3651	MAPK1	Prolactin signaling pathway
3652	TNFRSF11A	Prolactin signaling pathway
3653	NFKB1	Prolactin signaling pathway
3654	LHCGR	Prolactin signaling pathway
3655	PIK3CA	Prolactin signaling pathway
3656	CCND1	Prolactin signaling pathway
3657	GALT	Prolactin signaling pathway
3658	ELF5	Prolactin signaling pathway
3659	CSN2	Prolactin signaling pathway
3660	ESR1	Prolactin signaling pathway
3661	IRF1	Prolactin signaling pathway
3662	TH	Prolactin signaling pathway
3663	SLC2A2	Prolactin signaling pathway
3664	GCK	Prolactin signaling pathway
3665	GK	Prolactin signaling pathway
3666	CCND2	Prolactin signaling pathway
3667	INS	Prolactin signaling pathway
3668	CYP17A1	Prolactin signaling pathway
3669	OXT	Oxytocin signaling pathway
3670	OXTR	Oxytocin signaling pathway
3671	GNAQ	Oxytocin signaling pathway
3672	CMC1	Oxytocin signaling pathway
3673	HRAS	Oxytocin signaling pathway
3674	RAF1	Oxytocin signaling pathway
3675	MAP2K1	Oxytocin signaling pathway
3676	MAPK1	Oxytocin signaling pathway
3677	MAP2K5	Oxytocin signaling pathway
3678	MYLK4	Oxytocin signaling pathway
3679	PRKCA	Oxytocin signaling pathway
3680	EEF2K	Oxytocin signaling pathway
3681	CALML6	Oxytocin signaling pathway
3682	CAMKK2	Oxytocin signaling pathway
3683	CAMK1D	Oxytocin signaling pathway
3684	RHOA	Oxytocin signaling pathway
3685	ROCK1	Oxytocin signaling pathway
3686	PPP1R12A	Oxytocin signaling pathway
3687	ACTB	Oxytocin signaling pathway
3688	GNAS	Oxytocin signaling pathway
3689	GNAI1	Oxytocin signaling pathway
3690	EGFR	Oxytocin signaling pathway
3691	MAPK7	Oxytocin signaling pathway
3692	NFATC1	Oxytocin signaling pathway
3693	PLCB1	Oxytocin signaling pathway
3694	PIK3R6	Oxytocin signaling pathway
3695	SRC	Oxytocin signaling pathway
3696	PPP3CA	Oxytocin signaling pathway
3697	CCN1	Oxytocin signaling pathway
3698	NPPA	Oxytocin signaling pathway
3699	PLA2G4B	Oxytocin signaling pathway
3700	MYL9	Oxytocin signaling pathway
3701	CD38	Oxytocin signaling pathway
3702	EEF2	Oxytocin signaling pathway
3703	PRKAG2	Oxytocin signaling pathway
3704	NOS3	Oxytocin signaling pathway
3705	ADCY1	Oxytocin signaling pathway
3706	KCNJ3	Oxytocin signaling pathway
3707	PTGS2	Oxytocin signaling pathway
3708	MEF2C	Oxytocin signaling pathway
3709	JUN	Oxytocin signaling pathway
3710	CCND1	Oxytocin signaling pathway
3711	FOS	Oxytocin signaling pathway
3712	ELK1	Oxytocin signaling pathway
3713	RGS2	Oxytocin signaling pathway
3714	RCAN1	Oxytocin signaling pathway
3715	DSC1	Oxytocin signaling pathway
3716	RCN1	Oxytocin signaling pathway
3717	CDKN1A	Oxytocin signaling pathway
3718	KCNJ18	Oxytocin signaling pathway
3719	NPR1	Oxytocin signaling pathway
3720	RLN1	Relaxin signaling pathway
3721	GNAS	Relaxin signaling pathway
3722	PRKACA	Relaxin signaling pathway
3723	NFKBIA	Relaxin signaling pathway
3724	GNAO1	Relaxin signaling pathway
3725	HLA-DQB1	Relaxin signaling pathway
3726	CREB3	Relaxin signaling pathway
3727	NFKB1	Relaxin signaling pathway
3728	RXFP1	Relaxin signaling pathway
3729	GNAI1	Relaxin signaling pathway
3730	GNB5	Relaxin signaling pathway
3731	PRKCZ	Relaxin signaling pathway
3732	PIK3CA	Relaxin signaling pathway
3733	RAF1	Relaxin signaling pathway
3734	MAP2K1	Relaxin signaling pathway
3735	MAPK1	Relaxin signaling pathway
3736	EDN1	Relaxin signaling pathway
3737	EDNRB	Relaxin signaling pathway
3738	AKT3	Relaxin signaling pathway
3739	MMP2	Relaxin signaling pathway
3740	MMP9	Relaxin signaling pathway
3741	SMAD2	Relaxin signaling pathway
3742	INSL3	Relaxin signaling pathway
3743	RLF	Relaxin signaling pathway
3744	RXFP2	Relaxin signaling pathway
3745	RLN3	Relaxin signaling pathway
3746	RXFP3	Relaxin signaling pathway
3747	PLCB1	Relaxin signaling pathway
3748	PRKCA	Relaxin signaling pathway
3749	HRAS	Relaxin signaling pathway
3750	MAP2K7	Relaxin signaling pathway
3751	MAPK8	Relaxin signaling pathway
3752	MAPK14	Relaxin signaling pathway
3753	SRC	Relaxin signaling pathway
3754	SHC2	Relaxin signaling pathway
3755	SOS1	Relaxin signaling pathway
3756	HGF	Relaxin signaling pathway
3757	EGFR	Relaxin signaling pathway
3758	GRB2	Relaxin signaling pathway
3759	INSL5	Relaxin signaling pathway
3760	RXFP4	Relaxin signaling pathway
3761	GNA15	Relaxin signaling pathway
3762	ADCY5	Relaxin signaling pathway
3763	VEGFD	Relaxin signaling pathway
3764	NOS2	Relaxin signaling pathway
3765	NOS1	Relaxin signaling pathway
3766	NOS3	Relaxin signaling pathway
3767	ACTA2	Relaxin signaling pathway
3768	COL1A1	Relaxin signaling pathway
3769	ADCY1	Relaxin signaling pathway
3770	FOS	Relaxin signaling pathway
3771	ARRB1	Relaxin signaling pathway
3772	GHRH	Growth hormone synthesis, secretion and action
3773	GHRHR	Growth hormone synthesis, secretion and action
3774	GNAS	Growth hormone synthesis, secretion and action
3775	SST	Growth hormone synthesis, secretion and action
3776	SSTR1	Growth hormone synthesis, secretion and action
3777	GHRL	Growth hormone synthesis, secretion and action
3778	GHSR	Growth hormone synthesis, secretion and action
3779	GNA11	Growth hormone synthesis, secretion and action
3780	CSH1	Growth hormone synthesis, secretion and action
3781	GHR	Growth hormone synthesis, secretion and action
3782	JAK2	Growth hormone synthesis, secretion and action
3783	PRKCA	Growth hormone synthesis, secretion and action
3784	SHC2	Growth hormone synthesis, secretion and action
3785	GRB2	Growth hormone synthesis, secretion and action
3786	SOS1	Growth hormone synthesis, secretion and action
3787	HGF	Growth hormone synthesis, secretion and action
3788	HRAS	Growth hormone synthesis, secretion and action
3789	IRS1	Growth hormone synthesis, secretion and action
3790	PIK3CA	Growth hormone synthesis, secretion and action
3791	PTK2	Growth hormone synthesis, secretion and action
3792	BCAR1	Growth hormone synthesis, secretion and action
3793	CRK	Growth hormone synthesis, secretion and action
3794	PRKACA	Growth hormone synthesis, secretion and action
3795	RAF1	Growth hormone synthesis, secretion and action
3796	MAP2K1	Growth hormone synthesis, secretion and action
3797	MAP3K1	Growth hormone synthesis, secretion and action
3798	MAP2K3	Growth hormone synthesis, secretion and action
3799	CREB3	Growth hormone synthesis, secretion and action
